ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
bmi,2024-09-09,15000,0.35,0,0.0,15000,0.35
bmi,2024-09-06,10000,0.24,0,0.0,10000,0.24
bmi,2024-09-05,10000,0.24,0,0.0,10000,0.24
bmi,2024-09-04,5000,0.12,0,0.0,5000,0.12
bmi,2024-08-29,10000,0.24,0,0.0,10000,0.24
bmi,2024-08-28,63600,1.56,5500,0.14,58100,1.42
bmi,2024-08-27,10000,0.25,0,0.0,10000,0.25
bmi,2024-08-26,25000,0.62,1600,0.04,23400,0.58
bmi,2024-08-23,4400,0.11,0,0.0,4400,0.11
bmi,2024-08-22,55000,1.38,2900,0.07,52100,1.31
bmi,2024-08-21,53900,1.33,0,0.0,53900,1.33
bmi,2024-08-20,39900,0.98,0,0.0,39900,0.98
bmi,2024-08-19,29700,0.73,0,0.0,29700,0.73
bmi,2024-08-16,33300,0.81,27100,0.67,6200,0.15
bmi,2024-08-15,120100,2.9,120000,2.89,100,0.01
bmi,2024-08-14,60300,1.42,0,0.0,60300,1.42
bmi,2024-08-13,23700,0.56,0,0.0,23700,0.56
bmi,2024-08-12,92200,2.17,0,0.0,92200,2.17
bmi,2024-08-09,38000,0.89,0,0.0,38000,0.89
bmi,2024-08-08,39700,0.92,0,0.0,39700,0.92
bmi,2024-08-07,18900,0.44,0,0.0,18900,0.44
bmi,2024-08-06,10800,0.25,0,0.0,10800,0.25
bmi,2024-08-05,29300,0.68,0,0.0,29300,0.68
bmi,2024-08-02,5000,0.12,0,0.0,5000,0.12
bmi,2024-08-01,50000,1.2,0,0.0,50000,1.2
bmi,2024-07-29,31900,0.79,0,0.0,31900,0.79
bmi,2024-07-26,24000,0.58,0,0.0,24000,0.58
bmi,2024-07-25,66600,1.61,0,0.0,66600,1.61
bmi,2024-07-24,50700,1.22,0,0.0,50700,1.22
bmi,2024-07-16,0,0.0,59000,1.59,-59000,-1.59
bmi,2024-07-12,20000,0.52,0,0.0,20000,0.52
bmi,2024-07-10,0,0.0,7400,0.2,-7400,-0.2
bmi,2024-07-09,0,0.0,194000,5.23,-194000,-5.23
bmi,2024-07-05,0,0.0,29000,0.76,-29000,-0.76
bmi,2024-07-02,0,0.0,1000,0.03,-1000,-0.03
bmi,2024-06-27,0,0.0,70000,1.83,-70000,-1.83
bmi,2024-06-21,19000,0.5,0,0.0,19000,0.5
bmi,2024-06-20,0,0.0,163000,4.29,-163000,-4.29
bmi,2024-06-19,0,0.0,114600,2.95,-114600,-2.95
bmi,2024-06-18,0,0.0,11800,0.3,-11800,-0.3
bmi,2024-06-14,19200,0.48,0,0.0,19200,0.48
bmi,2024-06-12,0,0.0,200000,5.06,-200000,-5.06
bmi,2024-05-28,0,0.0,79800,2.2,-79800,-2.2
bmi,2024-05-27,0,0.0,62500,1.65,-62500,-1.65
bmi,2024-05-24,0,0.0,148800,3.91,-148800,-3.91
bmi,2024-05-23,0,0.0,430000,11.1,-430000,-11.1
bmi,2024-05-22,0,0.0,72300,1.81,-72300,-1.81
bmi,2024-05-21,0,0.0,122200,3.04,-122200,-3.04
bmi,2024-05-20,0,0.0,384900,9.6,-384900,-9.6
bmi,2024-05-10,0,0.0,15000,0.36,-15000,-0.36
bmi,2024-04-24,0,0.0,4100,0.09,-4100,-0.09
bmi,2024-04-16,64100,1.41,0,0.0,64100,1.41
bmi,2024-03-27,0,0.0,28600,0.7,-28600,-0.7
bmi,2024-03-25,0,0.0,29800,0.74,-29800,-0.74
bmi,2024-03-15,0,0.0,27000,0.66,-27000,-0.66
bmi,2024-03-14,200,0.0,0,0.0,200,0.0
bmi,2024-03-08,0,0.0,97000,2.27,-97000,-2.27
bmi,2024-02-21,0,0.0,100,0.0,-100,-0.0
bmi,2024-02-15,20000,0.44,0,0.0,20000,0.44
bmi,2024-02-06,31000,0.68,0,0.0,31000,0.68
bmi,2024-02-05,46000,1.01,0,0.0,46000,1.01
bmi,2024-01-31,0,0.0,100000,2.17,-100000,-2.17
bmp,2024-09-12,100,0.01,500,0.06,-400,-0.04
bmp,2024-09-11,1200,0.13,1600,0.17,-400,-0.04
bmp,2024-09-10,800,0.08,1800,0.19,-1000,-0.11
bmp,2024-09-09,1700,0.18,3800,0.39,-2100,-0.22
bmp,2024-09-06,1400,0.14,900,0.09,500,0.05
bmp,2024-09-05,500,0.05,1700,0.18,-1200,-0.13
bmp,2024-09-04,500,0.05,800,0.08,-300,-0.03
bmp,2024-08-30,3800,0.39,0,0.0,3800,0.39
bmp,2024-08-29,5000,0.52,0,0.0,5000,0.52
bmp,2024-08-28,20200,2.1,300,0.03,19900,2.07
bmp,2024-08-27,20100,2.09,0,0.0,20100,2.09
bmp,2024-08-26,21200,2.23,0,0.0,21200,2.23
bmp,2024-08-23,1700,0.18,300,0.03,1400,0.15
bmp,2024-08-22,200,0.02,500,0.05,-300,-0.03
bmp,2024-08-21,600,0.06,100,0.01,500,0.05
bmp,2024-08-20,5900,0.6,200,0.02,5700,0.58
bmp,2024-08-19,0,0.0,2600,0.26,-2600,-0.26
bmp,2024-08-16,0,0.0,4800,0.48,-4800,-0.48
bmp,2024-08-15,400,0.04,500,0.05,-100,-0.01
bmp,2024-08-14,200,0.02,800,0.08,-600,-0.06
bmp,2024-08-13,100,0.01,100,0.01,0,-0.0
bmp,2024-08-12,0,0.0,1400,0.13,-1400,-0.13
bmp,2024-08-08,100,0.01,2900,0.27,-2800,-0.26
bmp,2024-08-07,100,0.01,100,0.01,0,-0.0
bmp,2024-08-06,600,0.05,1600,0.15,-1000,-0.09
bmp,2024-08-05,15300,1.44,2300,0.22,13000,1.22
bmp,2024-08-02,34100,3.22,1100,0.1,33000,3.12
bmp,2024-08-01,63800,6.09,0,0.0,63800,6.09
bmp,2024-07-31,700,0.07,0,0.0,700,0.07
bmp,2024-07-30,1000,0.1,200,0.02,800,0.08
bmp,2024-07-29,800,0.08,0,0.0,800,0.08
bmp,2024-07-26,500,0.05,3600,0.34,-3100,-0.29
bmp,2024-07-25,900,0.08,600,0.06,300,0.03
bmp,2024-07-24,900,0.08,2400,0.23,-1500,-0.14
bmp,2024-07-23,2600,0.25,3700,0.36,-1100,-0.11
bmp,2024-07-22,2500,0.24,0,0.0,2500,0.24
bmp,2024-07-19,1400,0.14,1700,0.17,-300,-0.03
bmp,2024-07-18,1200,0.12,5800,0.57,-4600,-0.45
bmp,2024-07-17,5900,0.59,0,0.0,5900,0.59
bmp,2024-07-16,3100,0.3,1300,0.13,1800,0.17
bmp,2024-07-15,300,0.03,0,0.0,300,0.03
bmp,2024-07-12,1700,0.17,200,0.02,1500,0.15
bmp,2024-07-11,1000,0.1,300,0.03,700,0.07
bmp,2024-07-10,4500,0.44,400,0.04,4100,0.41
bmp,2024-07-09,8900,0.87,6100,0.6,2800,0.28
bmp,2024-07-08,1300,0.13,22500,2.22,-21200,-2.09
bmp,2024-07-05,1200,0.12,6800,0.68,-5600,-0.56
bmp,2024-07-04,6000,0.61,8000,0.81,-2000,-0.2
bmp,2024-07-03,1600,0.16,11500,1.14,-9900,-0.98
bmp,2024-07-02,1100,0.11,13400,1.32,-12300,-1.21
bmp,2024-07-01,600,0.06,4900,0.48,-4300,-0.42
bmp,2024-06-28,400,0.04,4800,0.49,-4400,-0.45
bmp,2024-06-27,1100,0.11,8900,0.92,-7800,-0.81
bmp,2024-06-26,100,0.01,11400,1.19,-11300,-1.18
bmp,2024-06-25,800,0.08,0,0.0,800,0.08
bmp,2024-06-24,7300,0.77,100,0.01,7200,0.76
bmp,2024-06-21,300,0.03,8700,0.94,-8400,-0.91
bmp,2024-06-20,400,0.04,1200,0.13,-800,-0.09
bmp,2024-06-19,3300,0.36,5400,0.58,-2100,-0.23
bmp,2024-06-18,2000,0.21,1000,0.11,1000,0.11
bmp,2024-06-17,1800,0.19,200,0.02,1600,0.17
bmp,2024-06-14,1900,0.2,3300,0.36,-1400,-0.15
bmp,2024-06-13,1400,0.15,5100,0.55,-3700,-0.4
bmp,2024-06-12,4100,0.44,2800,0.3,1300,0.14
bmp,2024-06-11,300,0.03,2900,0.31,-2600,-0.28
bmp,2024-06-10,0,0.0,3900,0.42,-3900,-0.42
bmp,2024-06-07,900,0.1,0,0.0,900,0.1
bmp,2024-06-06,1200,0.13,0,0.0,1200,0.13
bmp,2024-06-05,3600,0.4,0,0.0,3600,0.4
bmp,2024-06-04,1400,0.15,900,0.1,500,0.05
bmp,2024-06-03,2500,0.27,1900,0.21,600,0.07
bmp,2024-05-31,3500,0.38,900,0.1,2600,0.28
bmp,2024-05-30,1300,0.14,3100,0.34,-1800,-0.2
bmp,2024-05-29,0,0.0,1100,0.12,-1100,-0.12
bmp,2024-05-28,0,0.0,1800,0.2,-1800,-0.2
bmp,2024-05-27,100,0.01,0,0.0,100,0.01
bmp,2024-05-24,3500,0.39,1300,0.14,2200,0.24
bmp,2024-05-23,6000,0.67,0,0.0,6000,0.67
bmp,2024-05-22,3300,0.36,1000,0.11,2300,0.25
bmp,2024-05-21,800,0.09,4100,0.45,-3300,-0.36
bmp,2024-05-20,2900,0.32,327522,36.88,-324622,-36.55
bmp,2024-05-17,1600,0.18,2500,0.29,-900,-0.1
bmp,2024-05-16,331722,39.51,1600,0.19,330122,39.32
bmp,2024-05-15,0,0.0,4200,0.49,-4200,-0.49
bmp,2024-05-14,2400,0.28,0,0.0,2400,0.28
bmp,2024-05-13,1000,0.12,0,0.0,1000,0.12
bmp,2024-05-10,2200,0.26,3600,0.42,-1400,-0.16
bmp,2024-05-09,0,0.0,2200,0.26,-2200,-0.26
bmp,2024-05-08,0,0.0,4300,0.5,-4300,-0.5
bmp,2024-05-07,0,0.0,118600,13.27,-118600,-13.27
bmp,2024-05-06,300,0.03,700,0.08,-400,-0.05
bmp,2024-05-03,94000,10.85,1700,0.19,92300,10.66
bmp,2024-05-02,20000,2.22,2500,0.28,17500,1.94
bmp,2024-04-26,1200,0.13,800,0.09,400,0.04
bmp,2024-04-25,2300,0.25,1100,0.12,1200,0.13
bmp,2024-04-24,800,0.09,1600,0.17,-800,-0.09
bmp,2024-04-23,500,0.05,0,0.0,500,0.05
bmp,2024-04-22,1900,0.2,0,0.0,1900,0.2
bmp,2024-04-19,1200,0.13,0,0.0,1200,0.13
bmp,2024-04-17,2300,0.27,3500,0.4,-1200,-0.14
bmp,2024-04-16,5800,0.69,0,0.0,5800,0.69
bmp,2024-04-15,2000,0.24,0,0.0,2000,0.24
bmp,2024-04-12,0,0.0,5200,0.61,-5200,-0.61
bmp,2024-04-11,1300,0.15,2900,0.33,-1600,-0.18
bmp,2024-04-10,1300,0.15,3100,0.35,-1800,-0.2
bmp,2024-04-09,1100,0.12,300,0.03,800,0.09
bmp,2024-04-08,4600,0.52,500,0.06,4100,0.46
bmp,2024-04-05,6700,0.76,3700,0.42,3000,0.34
bmp,2024-04-04,2400,0.27,600,0.07,1800,0.2
bmp,2024-04-03,0,0.0,5000,0.58,-5000,-0.58
bmp,2024-04-02,0,0.0,1200,0.14,-1200,-0.14
bmp,2024-04-01,0,0.0,800,0.09,-800,-0.09
bmp,2024-03-29,0,0.0,500,0.06,-500,-0.06
bmp,2024-03-28,3600,0.41,0,0.0,3600,0.41
bmp,2024-03-27,0,0.0,4300,0.47,-4300,-0.47
bmp,2024-03-26,1800,0.2,400,0.04,1400,0.15
bmp,2024-03-25,3600,0.39,3700,0.4,-100,-0.01
bmp,2024-03-22,3800,0.42,2100,0.23,1700,0.19
bmp,2024-03-21,2300,0.26,0,0.0,2300,0.26
bmp,2024-03-20,4300,0.47,0,0.0,4300,0.47
bmp,2024-03-19,500,0.05,0,0.0,500,0.05
bmp,2024-03-18,3200,0.35,5600,0.64,-2400,-0.29
bmp,2024-03-15,500,0.06,1400,0.16,-900,-0.1
bmp,2024-03-14,0,0.0,1700,0.2,-1700,-0.2
bmp,2024-03-13,0,0.0,500,0.06,-500,-0.06
bmp,2024-03-12,1100,0.13,100,0.01,1000,0.11
bmp,2024-03-11,900,0.1,100,0.01,800,0.09
bmp,2024-03-08,1200,0.14,3900,0.44,-2700,-0.31
bmp,2024-03-07,0,0.0,1900,0.22,-1900,-0.22
bmp,2024-03-06,1800,0.21,0,0.0,1800,0.21
bmp,2024-03-05,600,0.07,0,0.0,600,0.07
bmp,2024-03-04,300,0.03,2400,0.27,-2100,-0.24
bmp,2024-03-01,0,0.0,2800,0.32,-2800,-0.32
bmp,2024-02-29,100,0.01,1500,0.17,-1400,-0.16
bmp,2024-02-28,3200,0.37,500,0.06,2700,0.31
bmp,2024-02-27,1300,0.15,2800,0.33,-1500,-0.18
bmp,2024-02-26,200,0.02,2900,0.34,-2700,-0.32
bmp,2024-02-23,3600,0.41,1000,0.11,2600,0.3
bmp,2024-02-22,0,0.0,800,0.09,-800,-0.09
bmp,2024-02-21,1900,0.2,3900,0.41,-2000,-0.21
bmp,2024-02-19,1700,0.18,0,0.0,1700,0.18
bmp,2024-02-16,4600,0.48,0,0.0,4600,0.48
bmp,2024-02-15,1000,0.1,400,0.04,600,0.06
bmp,2024-02-07,600,0.06,0,0.0,600,0.06
bmp,2024-02-06,200,0.02,0,0.0,200,0.02
bmp,2024-02-05,3000,0.32,0,0.0,3000,0.32
bmp,2024-02-02,0,0.0,2800,0.3,-2800,-0.3
bmp,2024-02-01,400,0.04,400,0.04,0,-0.0
bmp,2024-01-31,100,0.01,300,0.03,-200,-0.02
bmp,2024-01-30,0,0.0,900,0.09,-900,-0.09
bmp,2024-01-29,0,0.0,4000,0.42,-4000,-0.42
bmp,2024-01-26,800,0.09,0,0.0,800,0.09
bmp,2024-01-24,0,0.0,400,0.04,-400,-0.04
bmp,2024-01-23,0,0.0,300,0.03,-300,-0.03
bmp,2024-01-22,1600,0.17,1600,0.17,0,-0.0
bmp,2024-01-19,1600,0.17,0,0.0,1600,0.17
bmp,2024-01-18,100,0.01,700,0.08,-600,-0.06
bmp,2024-01-17,0,0.0,1100,0.12,-1100,-0.12
bmp,2024-01-15,0,0.0,500,0.05,-500,-0.05
bmp,2024-01-12,1200,0.13,0,0.0,1200,0.13
bmp,2024-01-11,100,0.01,27800,2.95,-27700,-2.94
bmp,2024-01-10,900,0.09,0,0.0,900,0.09
bmp,2024-01-09,1000,0.11,0,0.0,1000,0.11
bmp,2024-01-08,0,0.0,1300,0.14,-1300,-0.14
bmp,2024-01-05,100,0.01,300,0.03,-200,-0.02
bmp,2024-01-04,1200,0.13,1200,0.13,0,-0.0
bmp,2024-01-03,0,0.0,100,0.01,-100,-0.01
bmp,2024-01-02,27700,2.93,500,0.05,27200,2.88
brc,2024-08-07,0,0.0,400,0.0,-400,-0.0
brc,2024-08-06,0,0.0,1000,0.01,-1000,-0.01
brc,2024-07-31,0,0.0,19700,0.28,-19700,-0.28
brc,2024-07-30,0,0.0,11200,0.16,-11200,-0.16
brc,2024-07-29,0,0.0,21700,0.31,-21700,-0.31
brc,2024-07-18,0,0.0,400,0.01,-400,-0.01
brc,2024-07-03,0,0.0,10000,0.14,-10000,-0.14
brc,2024-06-28,0,0.0,300,0.0,-300,-0.0
brc,2024-06-12,0,0.0,1200,0.02,-1200,-0.02
brc,2024-06-11,0,0.0,600,0.01,-600,-0.01
bsi,2024-03-15,200,0.01,0,0.0,200,0.01
bsi,2024-03-14,200,0.01,0,0.0,200,0.01
bsi,2024-03-05,0,0.0,76000,4.43,-76000,-4.43
bsi,2024-03-01,76000,4.42,0,0.0,76000,4.42
bvh,2024-09-12,33400,1.44,1700,0.07,31700,1.37
bvh,2024-09-11,36600,1.58,1400,0.06,35200,1.52
bvh,2024-09-10,77000,3.35,3200,0.14,73800,3.21
bvh,2024-09-09,10700,0.47,2900,0.13,7800,0.34
bvh,2024-09-06,8100,0.36,17500,0.79,-9400,-0.42
bvh,2024-09-05,2200,0.1,9000,0.4,-6800,-0.3
bvh,2024-09-04,0,0.0,16700,0.75,-16700,-0.75
bvh,2024-08-30,8500,0.38,0,0.0,8500,0.38
bvh,2024-08-29,2700,0.12,4400,0.2,-1700,-0.08
bvh,2024-08-28,5600,0.25,5000,0.23,600,0.03
bvh,2024-08-27,700,0.03,13700,0.62,-13000,-0.59
bvh,2024-08-26,2600,0.12,2500,0.12,100,0.0
bvh,2024-08-23,5400,0.25,52000,2.38,-46600,-2.13
bvh,2024-08-22,5100,0.23,4800,0.21,300,0.01
bvh,2024-08-21,5300,0.24,5500,0.25,-200,-0.01
bvh,2024-08-20,6500,0.29,1800,0.08,4700,0.21
bvh,2024-08-19,5700,0.25,35800,1.58,-30100,-1.33
bvh,2024-08-16,6300,0.27,28100,1.22,-21800,-0.95
bvh,2024-08-15,2400,0.1,9400,0.4,-7000,-0.3
bvh,2024-08-14,2900,0.12,20800,0.89,-17900,-0.77
bvh,2024-08-13,6100,0.26,4300,0.19,1800,0.08
bvh,2024-08-12,3400,0.15,8400,0.36,-5000,-0.21
bvh,2024-08-09,1300,0.06,23500,1.01,-22200,-0.95
bvh,2024-08-08,2800,0.12,23700,1.01,-20900,-0.89
bvh,2024-08-07,21300,0.9,4500,0.19,16800,0.7
bvh,2024-08-06,8500,0.36,10400,0.44,-1900,-0.08
bvh,2024-08-05,104100,4.42,17000,0.72,87100,3.7
bvh,2024-08-02,12000,0.51,12700,0.54,-700,-0.03
bvh,2024-08-01,27200,1.19,19000,0.82,8200,0.36
bvh,2024-07-31,6600,0.29,32000,1.39,-25400,-1.1
bvh,2024-07-30,8100,0.35,6100,0.26,2000,0.09
bvh,2024-07-29,400,0.02,8500,0.37,-8100,-0.35
bvh,2024-07-26,22700,0.98,11700,0.5,11000,0.47
bvh,2024-07-25,6300,0.27,7500,0.32,-1200,-0.05
bvh,2024-07-24,48300,2.06,13500,0.58,34800,1.48
bvh,2024-07-23,22700,1.01,143400,6.36,-120700,-5.35
bvh,2024-07-22,32100,1.44,14700,0.66,17400,0.77
bvh,2024-07-19,2600,0.12,11900,0.55,-9300,-0.43
bvh,2024-07-18,23100,1.06,40300,1.84,-17200,-0.77
bvh,2024-07-17,22000,1.03,34600,1.62,-12600,-0.6
bvh,2024-07-16,10300,0.48,16200,0.75,-5900,-0.27
bvh,2024-07-15,2000,0.09,25700,1.18,-23700,-1.09
bvh,2024-07-12,3400,0.16,15700,0.72,-12300,-0.56
bvh,2024-07-11,11600,0.54,1200,0.06,10400,0.49
bvh,2024-07-10,9400,0.44,1400,0.07,8000,0.38
bvh,2024-07-09,11500,0.54,24600,1.16,-13100,-0.62
bvh,2024-07-08,3800,0.18,17100,0.79,-13300,-0.61
bvh,2024-07-05,4100,0.19,15000,0.7,-10900,-0.51
bvh,2024-07-04,4400,0.21,17600,0.83,-13200,-0.63
bvh,2024-07-03,8400,0.4,4600,0.22,3800,0.18
bvh,2024-07-02,1200,0.06,55800,2.65,-54600,-2.59
bvh,2024-07-01,4000,0.18,7700,0.36,-3700,-0.17
bvh,2024-06-28,11900,0.55,37600,1.74,-25700,-1.19
bvh,2024-06-27,5000,0.23,71700,3.31,-66700,-3.08
bvh,2024-06-26,5400,0.24,7300,0.33,-1900,-0.09
bvh,2024-06-25,11500,0.51,26500,1.18,-15000,-0.67
bvh,2024-06-24,21500,0.95,9100,0.4,12400,0.55
bvh,2024-06-21,20200,0.91,19300,0.87,900,0.04
bvh,2024-06-20,20800,0.94,9700,0.44,11100,0.5
bvh,2024-06-19,18700,0.85,7300,0.33,11400,0.52
bvh,2024-06-18,8000,0.36,3300,0.15,4700,0.21
bvh,2024-06-17,18500,0.82,6400,0.29,12100,0.54
bvh,2024-06-14,9400,0.42,5500,0.25,3900,0.17
bvh,2024-06-13,30500,1.39,271000,12.38,-240500,-10.99
bvh,2024-06-12,21400,0.97,8800,0.4,12600,0.57
bvh,2024-06-11,2200,0.1,5100,0.23,-2900,-0.13
bvh,2024-06-10,30500,1.43,21700,1.02,8800,0.41
bvh,2024-06-07,34100,1.59,3900,0.18,30200,1.41
bvh,2024-06-06,270900,12.86,8200,0.39,262700,12.47
bvh,2024-06-05,56100,2.66,116800,5.55,-60700,-2.9
bvh,2024-06-04,1600,0.07,26200,1.2,-24600,-1.13
bvh,2024-06-03,7100,0.32,7500,0.35,-400,-0.02
bvh,2024-05-31,3100,0.14,12400,0.57,-9300,-0.43
bvh,2024-05-30,5300,0.24,6900,0.31,-1600,-0.07
bvh,2024-05-29,93700,4.34,47100,2.16,46600,2.18
bvh,2024-05-28,3900,0.18,27200,1.27,-23300,-1.08
bvh,2024-05-27,2600,0.12,19900,0.9,-17300,-0.78
bvh,2024-05-24,5600,0.25,25400,1.14,-19800,-0.89
bvh,2024-05-23,67700,2.99,32000,1.41,35700,1.59
bvh,2024-05-22,8100,0.34,8000,0.34,100,0.0
bvh,2024-05-21,2600,0.11,5100,0.22,-2500,-0.11
bvh,2024-05-20,11300,0.47,2100,0.09,9200,0.39
bvh,2024-05-17,3500,0.14,2800,0.11,700,0.03
bvh,2024-05-16,10100,0.41,6300,0.26,3800,0.15
bvh,2024-05-15,3900,0.16,200,0.01,3700,0.15
bvh,2024-05-14,200,0.01,17100,0.69,-16900,-0.68
bvh,2024-05-13,5400,0.22,8600,0.35,-3200,-0.13
bvh,2024-05-10,5900,0.24,6500,0.27,-600,-0.02
bvh,2024-05-09,30300,1.25,600,0.02,29700,1.22
bvh,2024-05-08,2000,0.08,3800,0.16,-1800,-0.07
bvh,2024-05-07,5000,0.21,500,0.02,4500,0.19
bvh,2024-05-06,2200,0.09,900,0.04,1300,0.05
bvh,2024-05-03,500,0.02,5200,0.21,-4700,-0.19
bvh,2024-05-02,100,0.0,2000,0.08,-1900,-0.08
bvh,2024-04-26,1300,0.05,91500,3.57,-90200,-3.52
bvh,2024-04-25,5500,0.22,88200,3.46,-82700,-3.25
bvh,2024-04-24,12600,0.5,54100,2.13,-41500,-1.63
bvh,2024-04-23,900,0.04,13500,0.53,-12600,-0.49
bvh,2024-04-22,67700,2.67,8900,0.35,58800,2.31
bvh,2024-04-19,8500,0.33,5500,0.21,3000,0.12
bvh,2024-04-17,4200,0.17,2200,0.09,2000,0.08
bvh,2024-04-16,25000,0.99,2500,0.1,22500,0.89
bvh,2024-04-15,18000,0.74,2600,0.11,15400,0.64
bvh,2024-04-12,12600,0.53,900,0.04,11700,0.49
bvh,2024-04-11,2800,0.12,2500,0.1,300,0.01
bvh,2024-04-10,1700,0.07,11500,0.48,-9800,-0.41
bvh,2024-04-09,4700,0.2,2000,0.08,2700,0.11
bvh,2024-04-08,16700,0.7,6400,0.27,10300,0.43
bvh,2024-04-05,5300,0.22,3300,0.14,2000,0.08
bvh,2024-04-04,23900,1.01,4700,0.2,19200,0.81
bvh,2024-04-03,0,0.0,18000,0.77,-18000,-0.77
bvh,2024-04-02,10700,0.45,107900,4.54,-97200,-4.09
bvh,2024-04-01,46000,1.96,4800,0.2,41200,1.76
bvh,2024-03-29,14500,0.62,4100,0.18,10400,0.45
bvh,2024-03-28,7200,0.31,5000,0.22,2200,0.1
bvh,2024-03-27,23700,1.02,10200,0.44,13500,0.58
bvh,2024-03-26,9500,0.41,900,0.04,8600,0.37
bvh,2024-03-25,7500,0.32,12400,0.53,-4900,-0.21
bvh,2024-03-22,26800,1.14,11400,0.49,15400,0.65
bvh,2024-03-21,69200,2.95,4000,0.17,65200,2.78
bvh,2024-03-20,80600,3.41,10000,0.42,70600,2.99
bvh,2024-03-19,34900,1.47,11900,0.5,23000,0.97
bvh,2024-03-18,43200,1.82,7900,0.34,35300,1.48
bvh,2024-03-15,34100,1.47,123200,5.3,-89100,-3.83
bvh,2024-03-14,43300,1.89,15000,0.66,28300,1.24
bvh,2024-03-13,11100,0.48,23500,1.02,-12400,-0.54
bvh,2024-03-12,99100,4.28,39900,1.73,59200,2.55
bvh,2024-03-11,68300,3.0,37500,1.65,30800,1.35
bvh,2024-03-08,6300,0.28,39700,1.78,-33400,-1.5
bvh,2024-03-07,7300,0.32,35000,1.53,-27700,-1.21
bvh,2024-03-06,7500,0.33,14500,0.63,-7000,-0.3
bvh,2024-03-05,124400,5.36,14300,0.62,110100,4.74
bvh,2024-03-04,4100,0.18,29100,1.26,-25000,-1.08
bvh,2024-03-01,9900,0.42,2700,0.12,7200,0.31
bvh,2024-02-29,4600,0.2,400,0.02,4200,0.18
bvh,2024-02-28,5200,0.22,5200,0.22,0,0.0
bvh,2024-02-27,0,0.0,14700,0.62,-14700,-0.62
bvh,2024-02-26,6100,0.26,31100,1.31,-25000,-1.05
bvh,2024-02-23,10600,0.45,13000,0.55,-2400,-0.1
bvh,2024-02-22,1100,0.05,21200,0.89,-20100,-0.85
bvh,2024-02-21,2200,0.09,16900,0.72,-14700,-0.62
bvh,2024-02-20,3100,0.13,30600,1.31,-27500,-1.18
bvh,2024-02-19,23200,1.0,30400,1.31,-7200,-0.31
bvh,2024-02-16,4500,0.19,13900,0.59,-9400,-0.4
bvh,2024-02-15,2800,0.12,18600,0.77,-15800,-0.65
bvh,2024-02-07,1400,0.06,1800,0.07,-400,-0.02
bvh,2024-02-06,1100,0.05,2100,0.09,-1000,-0.04
bvh,2024-02-05,9100,0.38,7800,0.32,1300,0.05
bvh,2024-02-02,1700,0.07,6200,0.25,-4500,-0.18
bvh,2024-02-01,7100,0.29,23400,0.96,-16300,-0.67
bvh,2024-01-31,2700,0.11,4900,0.2,-2200,-0.09
bvh,2024-01-30,5400,0.22,600,0.02,4800,0.2
bvh,2024-01-29,6100,0.25,1100,0.04,5000,0.21
bvh,2024-01-26,9300,0.38,100,0.0,9200,0.38
bvh,2024-01-25,2000,0.08,1900,0.08,100,0.0
bvh,2024-01-24,27000,1.1,6400,0.26,20600,0.84
bvh,2024-01-23,500,0.02,11100,0.45,-10600,-0.43
bvh,2024-01-22,6400,0.26,1700,0.07,4700,0.19
bvh,2024-01-19,1900,0.08,3500,0.14,-1600,-0.07
bvh,2024-01-18,3400,0.14,4100,0.17,-700,-0.03
bvh,2024-01-17,7600,0.31,17800,0.73,-10200,-0.42
bvh,2024-01-16,2000,0.08,1700,0.07,300,0.01
bvh,2024-01-15,2500,0.1,1900,0.08,600,0.02
bvh,2024-01-12,2200,0.09,14000,0.58,-11800,-0.49
bvh,2024-01-11,9200,0.39,23200,0.97,-14000,-0.59
bvh,2024-01-10,0,0.0,14500,0.59,-14500,-0.59
bvh,2024-01-09,8400,0.34,1700,0.07,6700,0.27
bvh,2024-01-08,10400,0.42,2100,0.08,8300,0.33
bvh,2024-01-05,2700,0.11,3700,0.15,-1000,-0.04
bvh,2024-01-04,14200,0.57,5200,0.21,9000,0.36
bvh,2024-01-03,1600,0.06,20700,0.82,-19100,-0.76
bvh,2024-01-02,1300,0.05,12800,0.51,-11500,-0.46
