date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
05/04/2024,41.7(-0.95 %),"16,400",0.69,"19,800",0.83,"3,400",0.14,"167,730,700",26.4%,bvh
04/04/2024,42.1(-0.47 %),"11,600",0.49,"14,800",0.63,"3,200",0.13,"167,637,786",26.42%,bvh
03/04/2024,42.3(-0.24 %),"-53,100",-2.25,"6,100",0.26,"59,200",2.51,"167,651,216",26.42%,bvh
02/04/2024,42.4(0.00 %),"-46,400",-1.96,"6,900",0.29,"53,300",2.25,"167,596,286",26.42%,bvh
01/04/2024,42.4(-0.82 %),"-26,500",-1.13,"19,400",0.83,"45,900",1.95,"167,575,000",26.43%,bvh
29/03/2024,42.75(-1.27 %),"-37,300",-1.6,"8,000",0.34,"45,300",1.94,"167,549,888",26.43%,bvh
28/03/2024,43.3(0.00 %),"-41,400",-1.79,"3,100",0.13,"44,500",1.92,"167,460,736",26.44%,bvh
27/03/2024,43.3(0.93 %),"13,700",0.6,"110,800",4.78,"97,100",4.18,"167,398,080",26.45%,bvh
26/03/2024,42.9(0.23 %),"-63,500",-2.72,"3,200",0.14,"66,700",2.85,"167,379,968",26.45%,bvh
25/03/2024,42.8(0.71 %),"-51,500",-2.2,"15,400",0.66,"66,900",2.87,"167,367,584",26.45%,bvh
22/03/2024,42.5(-0.70 %),"-57,300",-2.44,"23,200",0.99,"80,500",3.43,"167,341,568",26.46%,bvh
21/03/2024,42.8(1.30 %),"-13,200",-0.56,"3,900",0.17,"17,100",0.73,"167,284,268",26.46%,bvh
20/03/2024,42.25(0.60 %),"-19,300",-0.81,"5,700",0.24,"25,000",1.05,"167,271,068",26.47%,bvh
19/03/2024,42(0.00 %),"-17,300",-0.73,"4,600",0.19,"21,900",0.92,"167,331,744",26.46%,bvh
18/03/2024,42(-2.55 %),"3,600",0.14,"26,500",1.11,"22,900",0.97,"167,174,272",26.48%,bvh
15/03/2024,43.1(-1.26 %),"-117,000",-5.05,"47,000",2.04,"164,000",7.08,"167,238,068",26.47%,bvh
14/03/2024,43.65(-0.80 %),"142,600",6.24,"211,900",9.26,"69,300",3.03,"167,121,068",26.49%,bvh
13/03/2024,44(1.38 %),"-65,600",-2.84,"46,300",2.02,"111,900",4.86,"167,263,668",26.47%,bvh
12/03/2024,43.4(0.12 %),"221,100",9.58,"235,900",10.22,"14,800",0.64,"167,249,472",26.47%,bvh
11/03/2024,43.35(-2.47 %),"-28,700",-1.26,"31,800",1.41,"60,500",2.67,"167,499,878",26.44%,bvh
08/03/2024,44.45(-1.00 %),"134,003",6.02,"236,103",10.59,"102,100",4.57,"167,471,178",26.44%,bvh
07/03/2024,44.9(3.70 %),"-73,410",-3.21,"23,100",1.01,"96,510",4.23,"167,605,181",26.42%,bvh
06/03/2024,43.4(0.23 %),-427,-0.02,"17,503",0.76,"17,930",0.79,"167,531,771",26.43%,bvh
05/03/2024,43.3(0.23 %),"-2,530",-0.11,"14,100",0.61,"16,630",0.72,"167,534,944",26.43%,bvh
04/03/2024,43.2(0.93 %),"-13,764",-0.6,"16,100",0.69,"29,864",1.29,"167,528,814",26.43%,bvh
01/03/2024,42.8(-0.23 %),"8,600",0.37,"11,100",0.48,"2,500",0.11,"167,515,050",26.43%,bvh
29/02/2024,42.9(1.06 %),"32,420",1.4,"75,710",3.25,"43,290",1.85,"167,526,144",26.43%,bvh
28/02/2024,42.45(0.00 %),"-1,000",-0.04,"9,300",0.39,"10,300",0.44,"167,529,022",26.43%,bvh
27/02/2024,42.45(0.95 %),"-3,770",-0.16,"18,900",0.8,"22,670",0.96,"167,528,022",26.43%,bvh
26/02/2024,42.05(0.24 %),"-20,350",-0.86,"12,000",0.5,"32,350",1.36,"167,566,336",26.43%,bvh
23/02/2024,41.95(-0.47 %),-100,-0.0,"12,700",0.54,"12,800",0.54,"167,503,902",26.44%,bvh
22/02/2024,42.15(-0.71 %),"-12,510",-0.53,"2,700",0.11,"15,210",0.64,"167,495,648",26.44%,bvh
21/02/2024,42.45(-0.70 %),"-39,486",-1.68,"7,900",0.34,"47,386",2.01,"167,495,648",26.44%,bvh
20/02/2024,42.75(-1.04 %),"-15,300",-0.66,"23,200",1.0,"38,500",1.66,"167,492,624",26.44%,bvh
19/02/2024,43.2(1.65 %),"51,274",2.21,"64,190",2.76,"12,916",0.55,"167,502,432",26.44%,bvh
16/02/2024,42.5(2.91 %),"147,610",6.25,"163,010",6.9,"15,400",0.65,"167,549,100",26.43%,bvh
15/02/2024,41.3(0.24 %),"-1,720",-0.07,"15,800",0.65,"17,520",0.73,"167,706,300",26.41%,bvh
07/02/2024,41.2(0.24 %),"17,300",0.71,"23,100",0.95,"5,800",0.24,"167,715,936",26.41%,bvh
06/02/2024,41.1(0.12 %),"-2,680",-0.11,"5,500",0.23,"8,180",0.34,"167,717,632",26.41%,bvh
05/02/2024,41.05(0.12 %),-500,-0.02,"20,900",0.87,"21,400",0.88,"167,648,290",26.42%,bvh
02/02/2024,41(-0.61 %),"-6,441",-0.26,"2,500",0.1,"8,941",0.37,"167,675,952",26.41%,bvh
01/02/2024,41.25(1.85 %),"68,800",2.84,"96,700",3.98,"27,900",1.14,"167,738,049",26.4%,bvh
31/01/2024,40.5(-1.22 %),"-31,800",-1.3,"1,800",0.07,"33,600",1.37,"167,738,048",26.4%,bvh
